ITEM_NAME, FACT, ID_CUST
''HILO DENTAL ORIGI'',''290-20191119-9-118'',''413808''
''LIGO TUNA JAL165G'',''123-20191118-8-385'',''528218''
''MAYADOR SIN ALC'',''108-20191231-13-252'',''547897''
''VELAS 50 HRS C/V'',''169-20200128-5-171'',''519849''
''MOTAS P/TRAPEAD.A'',''108-20191011-6-140'',''547897''
''MOTAS TRAPEADOR A'',''20-20191219-4-136'',''740827''
''SOPA COSTI CRIOLLA'',''193-20200316-14-47'',''429188''
''SOPA COSTI CRIOLLA'',''193-20200219-10-76'',''429188''
''MAGGI GALLINTA 10G'',''169-20200312-2-579'',''519849''
''MAGGI GALLINTA 10G'',''123-20200112-7-328'',''528218''
''MAGGI GALLINTA 10G'',''123-20191101-5-146'',''528218''
''TAB SABOR COLOR88G'',''104-20191129-14-71'',''519849''
''CONSOME RES CO 10G'',''123-20200102-7-323'',''466902''
''CALDO D POLLO 88GR'',''20-20200304-5-93'',''740827''
''LECH ENT FRESC 3.5'',''104-20200104-11-114'',''528218''
''LECH ENT GRAND GRA'',''20-20191216-9-29'',''740827''
''D ORO ENTERA PLAST'',''20-20200204-4-165'',''740827''
''CHOCOLECHE 250ML'',''123-20200119-3-563'',''1226904''
''Yogurt Bebible Mel'',''104-20191129-14-71'',''519849''
''HELADO CEREZA 1/2'',''20-20200108-6-114'',''740827''
''ESTR AZ FRESC PINA'',''78-20200119-9-5'',''702764''
''KERNS NECTAR 200ML'',''78-20200210-8-52'',''702764''
''KERNS NECTAR 200ML'',''78-20200201-11-74'',''702764''
''KERNS NECTAR 200ML'',''78-20200120-11-197'',''702764''
''KERNS NECTAR 200ML'',''78-20200112-11-63'',''702764''
''KERNS NECTAR 200ML'',''78-20191215-11-99'',''702764''
''KERNS NECTAR 200ML'',''78-20191002-9-48'',''702764''
''NECTAR DE MANZANA'',''78-20200217-9-108'',''702764''
''NECTAR DE MANZANA'',''78-20191027-11-40'',''702764''
''NECTAR DE MANZANA'',''78-20191101-14-7'',''702764''
''SERVILLETA SENSA80'',''50-20200123-1-403'',''422110''
''SERVILLETA SENSA80'',''78-20200119-9-5'',''702764''
''SERVILLETA SENSA80'',''20-20200106-4-2'',''740827''
''SERVILLETA SENSA80'',''20-20191001-3-269'',''740827''
''PT DELUX BLANCO PL'',''78-20200321-7-13'',''702764''
''MALTA VIGOR PET 20'',''78-20200201-11-74'',''702764''
''MALTA VIGOR PET 20'',''78-20191111-7-205'',''702764''
''Bebida TAMPICO 500'',''78-20191027-11-40'',''702764''
''SUAV ADIOSPRIM720'',''50-20191230-4-228'',''422110''
''SUAVITEL FRESA PRI'',''78-20200210-8-52'',''702764''
''Jabon BACTEX  4PAC'',''78-20191215-11-99'',''702764''
''REPOLLO'',''54-20191202-7-200'',''413808''
''GOURMAR SALMON'',''106-20200301-14-79'',''1502878''
''MAICENA BANAN 50GR'',''50-20200322-17-140'',''419987''
''MAICENA VAINI 50GR'',''90-20200210-4-409'',''413808''
''Aceit Veg PABO 750'',''123-20200209-10-159'',''528218''
''Aceit Veg PABO 750'',''123-20200215-12-38'',''528218''
''Aceit Veg PABO 750'',''123-20191221-6-117'',''528218''
''PRESTO FLORAL 495G'',''50-20200322-17-140'',''419987''
''PABO MARG400G'',''123-20200206-12-117'',''528218''
''NEVADA LECHE CHOCO'',''123-20200222-10-230'',''528218''
''COL AGU KIDS - MEL'',''106-20200301-14-79'',''1502878''
''EMPA POLL CRIS'',''78-20200120-11-197'',''702764''
''Cerveza BLISS 350'',''108-20200325-9-47'',''985035''
''SPRAY MATT WHIT'',''123-20191009-3-181'',''466902''
''DURA LATEX GERA'',''108-20191011-6-139'',''547897''
''CREMOSITAS CHOC'',''108-20200325-9-47'',''985035''
''GM PARTY GLOBOS'',''78-20191105-9-24'',''702764''
''MALLOW CHOCO 14OZ'',''104-20191214-12-254'',''519849''
''MALLOW CHOCO 14OZ'',''104-20191207-4-338'',''519849''
''MALLOW CHOCO 14OZ'',''104-20191129-14-71'',''519849''
''PH ENCANTO 6000 HS'',''20-20200204-4-165'',''740827''
''PH ENCANTO 6000 HS'',''20-20200316-7-120'',''740827''
''PH ENCANTO 6000 HS'',''20-20191001-3-269'',''740827''
''PH ENCANTO 6000 HS'',''20-20200102-3-249'',''740827''
''DONUT CHOCOLATE'',''50-20191119-43-876'',''419987''
''ENSALADA FRUTAS'',''103-20200301-26-503'',''404777''
''PECHUGA'',''106-20200320-5-149'',''1502878''
''PECHUGA'',''123-20191019-7-267'',''528218''
''PECHUGA'',''123-20191205-12-27'',''528218''
''PECHUGA'',''20-20191104-3-139'',''740827''
''PECHUGA'',''20-20191001-3-269'',''740827''
''POLLO PANAMA'',''169-20200305-5-242'',''519849''
''POLLO PANAMA'',''169-20200207-5-253'',''519849''
''POLLO PANAMA'',''104-20191214-12-254'',''519849''
''POLLO PANAMA'',''108-20200216-9-46'',''547897''
''POLLO PANAMA'',''123-20200203-8-261'',''528218''
''POLLO PANAMA'',''50-20200322-17-140'',''419987''
''POLLO PANAMA'',''290-20191113-14-150'',''413808''
''POLLO PANAMA'',''290-20191116-8-151'',''413808''
''POLLO PANAMA'',''104-20191129-14-71'',''519849''
''POLLO PANAMA'',''193-20191002-7-183'',''429188''
''POLLO PANAMA'',''108-20191002-9-106'',''547897''
''POLLO PANAMA'',''50-20191223-1-21'',''425047''
''POLLO PANAMA'',''31-20191103-4-180'',''985035''
''COSTILLA DE RES RE'',''104-20200215-5-450'',''519849''
''COSTILLA DE RES RE'',''78-20191027-11-40'',''702764''
''CHULETA ESPECIAL'',''123-20200305-8-72'',''528218''
''CHULETA ESPECIAL'',''104-20191214-12-254'',''519849''
''BABILLA'',''108-20191118-18-86'',''547897''
''VALLE NARAN 250ML'',''123-20191202-10-303'',''528218''
''VALLE NARAN 250ML'',''123-20191114-11-150'',''528218''
''VALLE NARAN 250ML'',''123-20191021-4-403'',''528218''
''VALLE NARAN 250ML'',''123-20191109-14-84'',''528218''
''FEM PAD KOTEX NOCT'',''108-20200216-9-46'',''547897''
''FAC HUM KLEENEX SE'',''20-20191223-5-230'',''740827''
''Papel Higienico SC'',''50-20200322-17-140'',''419987''
''YOPLAIT LIGHT FRUT'',''104-20200120-6-187'',''519849''
''RAPIDITAS HARINA T'',''78-20200210-8-52'',''702764''
''Prin Waf MARIN 336'',''78-20200119-9-5'',''702764''
''EL COMPA MORTAD1LB'',''123-20200123-12-172'',''1226904''
''CAFE INST BDIAS50G'',''123-20200326-10-163'',''528218''
''CAFE TRADIC212G'',''108-20200216-9-46'',''547897''
''CAFE TRADIC212G'',''108-20191202-18-404'',''547897''
''CAFE REG 425GR'',''104-20200322-6-54'',''519849''
''CAFE REG 425GR'',''104-20191129-14-71'',''519849''
''CAFE EXTRAFINO425G'',''108-20200116-18-381'',''547897''
''HARINA DE MAIZ 24/'',''20-20200316-7-120'',''740827''
''DO?A 3P 5.5OZ'',''50-20200327-2-69'',''422110''
''Salsa/Tomate PRI'',''78-20200304-7-265'',''702764''
''LA DO?A CAMARON 25'',''20-20191001-3-269'',''740827''
''Arrocero LA DONA'',''123-20200223-12-173'',''1226904''
''LA DONA ZAZONADOR'',''108-20200305-17-89'',''985035''
''Sazonador Comple'',''193-20191222-3-240'',''429188''
''Trio Salsas  XTRA'',''104-20191214-12-254'',''519849''
''Trio Salsas  XTRA'',''169-20191011-2-349'',''519849''
''Trio Salsas  XTRA'',''104-20191129-14-71'',''519849''
''Trio Salsas  XTRA'',''78-20191016-8-51'',''702764''
''Mayo XTRA'',''20-20191104-3-139'',''740827''
''Mayo XTRA'',''20-20191001-3-269'',''740827''
''Mayo  XTRA 500 GR'',''108-20200331-6-125'',''547897''
''Mayo  XTRA 500 GR'',''108-20200128-6-121'',''547897''
''VINAGRE CLARO XT'',''20-20200304-5-93'',''740827''
''VINAGRE CLARO XT'',''20-20200204-4-165'',''740827''
''VINAGRE CLARO XT'',''20-20200316-7-120'',''740827''
''VINAGRE CLARO XT'',''20-20191220-7-57'',''740827''
''VINAGRE CLARO XT'',''108-20200206-12-79'',''985035''
''VINAGRE CLARO XT'',''50-20200110-2-241'',''422110''
''VINAGR BLANCO 32OZ'',''108-20200319-20-65'',''985035''
''SALSA PICANT 3OZ'',''123-20191109-14-84'',''528218''
''SALSA PICANT 3OZ'',''123-20191026-7-206'',''528218''
''SALSA PICANT 3OZ'',''123-20191004-10-213'',''528218''
''Papel toalla XTRA'',''20-20191129-4-190'',''740827''
''JABON AVENA IND DE'',''108-20191125-18-438'',''985035''
''El Golpe YUPI 3'',''123-20191101-5-146'',''528218''
''Golpe YUPI 400G Ra'',''54-20191231-4-110'',''413808''
''PANELA RASPADURA'',''54-20191231-4-110'',''413808''
''GALLETAS BLACK O'',''50-20191124-3-316'',''422110''
''XTRA SPAGHETT'',''20-20191218-8-6'',''740827''
''XTRA SPAGHETT'',''20-20200102-3-249'',''740827''
''AJINOMEN POLLO 86G'',''104-20191207-4-338'',''519849''
''Aceit Soy TROVATTO'',''78-20200313-9-156'',''702764''
''Aceit Soy TROVATTO'',''78-20200321-7-13'',''702764''
''Aceit Soy TROVATTO'',''78-20200301-11-18'',''702764''
''Aceit Soy TROVATTO'',''78-20200112-11-63'',''702764''
''Aceit Soy TROVATTO'',''78-20191029-7-14'',''702764''
''ZUKO GUANABAN 35GR'',''104-20200322-6-54'',''519849''
''ZUKO GUANABAN 35GR'',''169-20200312-2-579'',''519849''
''ZUKO GUANABAN 35GR'',''78-20191211-8-96'',''702764''
''ZUKO TAMARINDO 8X'',''78-20200119-9-5'',''702764''
''ZUKO DURAZNO'',''123-20200316-3-119'',''528218''
''ZUKO DURAZNO'',''123-20200222-10-230'',''528218''
''ZUKO DURAZNO'',''123-20200214-12-199'',''528218''
''ZUKO DURAZNO'',''123-20200217-11-308'',''528218''
''ZUKO DURAZNO'',''169-20191018-6-311'',''519849''
''ZUKO DURAZNO'',''78-20191016-8-51'',''702764''
''ZUKO MELON 12/25G'',''78-20200321-7-13'',''702764''
''ZUKO MELON 12/25G'',''78-20191016-8-51'',''702764''
''HUG TOA HUM ACTIV'',''108-20200206-12-79'',''985035''
''LECHE ENTERA'',''50-20200327-6-127'',''419987''
''Leche BELLA HOLAND'',''50-20200117-2-211'',''422110''
''Leche BELLA HOLAND'',''50-20200218-2-304'',''422110''
''Leche BELLA HOLAND'',''50-20200125-2-304'',''422110''
''Leche BELLA HOLAND'',''50-20200211-6-85'',''422110''
''Leche BELLA HOLAND'',''50-20200203-1-322'',''422110''
''LECH COC MY WAY'',''106-20200320-5-149'',''1502878''
''SALSA DE TOMATE PA'',''123-20200203-8-261'',''528218''
''CUETARA KRIT REDO'',''20-20200110-4-203'',''740827''
''CUETARA ARTESAN'',''108-20200325-9-47'',''985035''
''Empani LOS PAT'',''78-20191117-16-61'',''702764''
''Flamydol UNIPHAR'',''78-20191105-29-75'',''702764''
''CLASICA LATEX O'',''193-20191127-20-36'',''429188''
''STA CRUZ JALP ROD'',''123-20191017-10-129'',''528218''
''CANASTA DE ROPA C/'',''123-20200311-8-343'',''1226904''
''CANASTA DE ROPA C/'',''20-20191219-4-136'',''740827''
''harina pan dulces'',''123-20200208-14-93'',''1226904''
''NOVARTIS CATAFL'',''78-20191105-29-75'',''702764''
''1/4  POLLO PAPA'',''90-20200308-29-126'',''414949''
''SODA DE LATA/REST'',''50-20191007-46-56'',''429188''
''SODA DE LATA/REST'',''50-20191022-45-278'',''429188''
''BABILLA'',''108-20191219-8-148'',''547897''
''BISTEC DE CINTA'',''108-20200331-6-125'',''547897''
''BISTEC DE CINTA'',''108-20200314-18-221'',''547897''
''BISTEC DE CINTA'',''104-20200322-6-54'',''519849''
''BISTEC DE CINTA'',''169-20200312-2-579'',''519849''
''BISTEC DE CINTA'',''108-20200216-9-46'',''547897''
''BISTEC DE CINTA'',''169-20191218-2-379'',''519849''
''BISTEC DE CINTA'',''108-20191016-12-46'',''547897''
''PATA DE RES'',''78-20191007-7-42'',''702764''
''PATA DE RES'',''78-20191003-7-55'',''702764''
''PATA DE RES'',''20-20191111-2-62'',''740827''
''RINCON'',''123-20191101-5-146'',''528218''
''COSTILLA CERDO AHU'',''108-20200131-11-10'',''547897''
''SALCHICHA'',''108-20200116-18-381'',''547897''
''SALCHICHA EXITO'',''123-20200102-7-323'',''466902''
''TASAJO RES AHUMADO'',''50-20191201-7-272'',''419987''
''Cebolla Amarll Nac'',''108-20200331-6-125'',''547897''
''Cebolla Amarll Nac'',''50-20200327-6-127'',''419987''
''Cebolla Amarll Nac'',''108-20191002-9-106'',''547897''
''RECAO VERDE'',''78-20200308-6-30'',''702764''
''RECAO VERDE'',''78-20200126-7-250'',''702764''
''RECAO VERDE'',''193-20200219-10-76'',''429188''
''RECAO VERDE'',''78-20191221-9-155'',''702764''
''NAME DIAMANTE'',''78-20200126-7-250'',''702764''
''NAME DIAMANTE'',''169-20191108-6-126'',''519849''
''NAME DIAMANTE'',''54-20191202-7-200'',''413808''
''NAME DIAMANTE'',''78-20191105-9-24'',''702764''
''NAME DIAMANTE'',''20-20191216-9-30'',''740827''
''GENGIBRE'',''20-20191001-3-269'',''740827''
''REPOLLO'',''108-20200331-6-125'',''547897''
''REPOLLO'',''108-20200314-18-221'',''547897''
''REPOLLO'',''108-20200128-6-121'',''547897''
''REPOLLO'',''108-20191219-8-148'',''547897''
''REPOLLO'',''20-20200326-6-35'',''740827''
''REPOLLO'',''78-20200210-8-52'',''702764''
''REPOLLO'',''108-20191202-18-404'',''547897''
''REPOLLO'',''78-20200112-11-63'',''702764''
''REPOLLO'',''108-20191002-9-106'',''547897''
''REPOLLO'',''78-20191024-7-12'',''702764''
''REPOLLO'',''50-20191019-8-489'',''419987''
''REPOLLO'',''78-20191016-8-51'',''702764''
''REPOLLO'',''50-20191126-2-398'',''425047''
''REMOLACHA'',''50-20200117-2-211'',''422110''
''REMOLACHA'',''104-20191230-11-223'',''519849''
''NAME BABOSO'',''290-20191126-9-167'',''413808''
''NAME BABOSO'',''78-20191027-11-40'',''702764''
''NAME BABOSO'',''78-20191101-14-7'',''702764''
''PIMENTON LARGO'',''78-20191204-9-137'',''702764''
''PIMENTON LARGO'',''20-20200316-7-120'',''740827''
''SANSON GRANDE VINO'',''104-20191225-1-312'',''519849''
''CUCHARAS  6PK'',''108-20200121-6-107'',''985035''
''PULLMAN CALID 535G'',''123-20191217-6-133'',''528218''
''Vela Bujia SAN JOS'',''50-20200306-3-56'',''739731''
''LIL DUTCH CHIP 5OZ'',''123-20200326-10-163'',''528218''
''MAGGI CALD/COSTI'',''193-20200317-11-170'',''429188''
''KLIM STANDARD 390G'',''54-20191231-4-110'',''413808''
''Leche Condensada'',''78-20200321-7-13'',''702764''
''Leche Condensada'',''78-20191215-11-99'',''702764''
''CALDO D/POLLO'',''104-20200322-6-54'',''519849''
''CALDO D/POLLO'',''104-20200116-15-84'',''519849''
''CALDO D/POLLO'',''104-20200125-9-312'',''519849''
''CALDO D/POLLO'',''169-20191029-6-259'',''519849''
''Ketchup MAGGI 397G'',''123-20200216-10-151'',''1226904''
''Ketchup MAGGI 397G'',''108-20191016-12-46'',''547897''
''M PASTA TOMAT 8OZ'',''104-20200316-10-76'',''519849''
''M PASTA TOMAT 8OZ'',''104-20191123-4-136'',''519849''
''M PASTA TOMAT 8OZ'',''104-20191107-6-328'',''519849''
''M PASTA TOMAT 8OZ'',''104-20191022-6-368'',''519849''
''M PASTA TOMAT 8OZ'',''104-20191105-4-455'',''519849''
''Yogurt Bebible Tut'',''104-20191214-12-254'',''519849''
''Yogurt Bebible Tut'',''104-20200125-9-312'',''519849''
''LECHE DORO TETRA'',''123-20200306-8-452'',''1226904''
''NECTAR PERA ALUMI'',''78-20200321-7-13'',''702764''
''NECTAR PERA ALUMI'',''78-20200201-11-74'',''702764''
''NECTAR PERA ALUMI'',''78-20191117-16-61'',''702764''
''NECTAR PERA ALUMI'',''78-20191105-9-24'',''702764''
''PH UNICO 250H 2PL'',''108-20200116-18-382'',''547897''
''CRUSH 600ML'',''123-20191217-6-133'',''528218''
''CRUSH 600ML'',''123-20191112-3-449'',''528218''
''CERVEZA LATA AT'',''108-20200319-20-65'',''985035''
''CERVEZA LATA AT'',''50-20200308-8-59'',''422110''
''CERVEZA LATA AT'',''31-20191103-4-180'',''985035''
''TRIPLE ACCION 75 M'',''108-20200314-18-221'',''547897''
''CALOX ACETAMINO'',''90-20200131-27-558'',''413808''
''CERRO PUNTA HAB'',''20-20191016-3-266'',''740827''
''CONCHA NEGRA /B'',''20-20191206-2-76'',''740827''
''Miracle Whip KRAFT'',''50-20200110-2-111'',''425047''
''ESE DET BEBE 495GR'',''123-20200209-4-476'',''528218''
''ESE DET BEBE 495GR'',''123-20200316-3-119'',''528218''
''ESE DET BEBE 495GR'',''123-20200225-8-497'',''528218''
''TOP DETERGENTES FL'',''106-20200208-10-255'',''1502878''
''NEV LECH AVE 12OZ'',''78-20200119-9-5'',''702764''
''NEV LECH AVE 12OZ'',''78-20191101-14-7'',''702764''
''NEV LECH AVE 12OZ'',''123-20191026-7-206'',''528218''
''NEV LECH AVE 12OZ'',''78-20191022-12-31'',''702764''
''IREX CLORO 450ML'',''78-20191204-9-137'',''702764''
''IREX CLORO 450ML'',''78-20191105-9-24'',''702764''
''COL/AG PACK KI/FRU'',''123-20200229-11-155'',''528218''
''COL/AG PACK KI/FRU'',''123-20200206-12-117'',''528218''
''MUCHO NACHO NATURA'',''106-20200320-5-149'',''1502878''
''NUEZ MARANON'',''103-20191226-1-39'',''404777''
''TROPI/TE MELO/2500'',''108-20200128-6-121'',''547897''
''SACAPUNTAS RIAN'',''20-20200229-3-139'',''740827''
''GM PARTY VELAS'',''123-20200314-9-26'',''528218''
''PAPEL HIGIENICO EN'',''20-20200217-3-191'',''740827''
''PAPEL HIGIENICO EN'',''20-20191016-3-266'',''740827''
''ALOE VERA STRAWBER'',''106-20200301-14-79'',''1502878''
''G6063TRIM24CS B'',''123-20191101-5-146'',''528218''
''ACERTAR PARACET'',''50-20200302-48-369'',''419987''
''CHICHA DE 16 ON'',''108-20200128-39-41'',''547897''
''CHICHA DE 16 ON'',''108-20200216-39-56'',''547897''
''1/4 ENCUEN/ASADO'',''90-20200308-29-126'',''414949''
''GALLETA CACHETE'',''78-20200304-7-265'',''702764''
''GALLETA CACHETE'',''78-20200120-11-197'',''702764''
''ENSALADA  FERIA'',''123-20200112-3-224'',''1226904''
''COSTILLON'',''108-20191231-13-252'',''547897''
''JARRETE S/HUESO'',''193-20200219-10-76'',''429188''
''JARRETE C/HUESO OS'',''104-20200322-6-54'',''519849''
''MONDONGO'',''78-20191105-9-24'',''702764''
''MOLLEJA DE POLLO'',''193-20200219-10-76'',''429188''
''MOLLEJA DE POLLO'',''20-20191016-3-266'',''740827''
''MUSLO ENCUENTRO'',''20-20200122-3-168'',''740827''
''MUSLO ENCUENTRO'',''104-20191028-3-283'',''519849''
''MUSLO ENCUENTRO'',''20-20191218-8-6'',''740827''
''MUSLO ENCUENTRO'',''20-20191001-3-269'',''740827''
''NESCAFE 1.8G Clasi'',''78-20191211-8-96'',''702764''
''NESCAFE 1.8G Clasi'',''50-20191019-8-489'',''419987''
''NESCAFE 1.8G Clasi'',''78-20191022-12-31'',''702764''
''NESCAFE 1.8G Clasi'',''50-20191103-9-141'',''419987''
''NESCAFE 1.8G Clasi'',''50-20191013-14-161'',''419987''
''Yerba HALLS'',''50-20200310-5-146'',''2193''
''ESPONJA MULTIUSO'',''50-20191026-10-389'',''419987''
''Galleta COLOMBIN'',''108-20191127-3-239'',''547897''
''DO?AREPA WHITE X 2'',''50-20191013-14-161'',''419987''
''Gta Saltin NOEL'',''54-20191231-4-110'',''413808''
''CAREFREE REG 15UN'',''123-20200102-7-323'',''466902''
''CAPPUCHINO MOCC'',''104-20200128-3-58'',''528218''
''SARTEN ANTIADHE'',''50-20191027-6-250'',''419987''
''Papel toalla XTRA'',''20-20200110-4-203'',''740827''
''VANISH WHITE POL'',''106-20200208-10-255'',''1502878''
''BLANCOX REG/2000ML'',''108-20200319-20-65'',''985035''
''DON VITTORIO TORNI'',''123-20200318-10-111'',''528218''
''AJINOME CARNE 86G'',''123-20200324-3-144'',''528218''
''Aceit Soy TROVATTO'',''123-20191111-6-40'',''528218''
''ZUKO FRU PUNC 35GR'',''78-20191211-8-96'',''702764''
''ZUKO FRU PUNC 35GR'',''78-20191215-11-99'',''702764''
''ZUKO FRU PUNC 35GR'',''78-20191105-9-24'',''702764''
''ZUKO FRU PUNC 35GR'',''78-20191020-11-185'',''702764''
''ZUKO MARACUYA 25GR'',''104-20200322-6-54'',''519849''
''ZUKO MARACUYA 25GR'',''78-20191211-8-96'',''702764''
''Most MAGGI 200gr'',''108-20191220-16-277'',''985035''
''ARROZ RUBI 4 LBS'',''78-20191204-9-137'',''702764''
''ARROZ RUBI 4 LBS'',''78-20191215-11-99'',''702764''
''YOGURT BANANO'',''108-20200116-18-381'',''547897''
''Caldo De Pollo XTR'',''20-20200122-3-168'',''740827''
''Caldo De Pollo XTR'',''20-20191001-3-269'',''740827''
''RASPADURA PANELA'',''290-20191126-9-167'',''413808''
''LECHE ENTERA EN PO'',''123-20200222-10-230'',''528218''
''LECHE ENTERA EN PO'',''123-20200131-6-181'',''528218''
''LECHE ENTERA EN PO'',''123-20191122-8-192'',''528218''
''PALMOLIVE SOAP 3P'',''123-20191018-7-128'',''528218''
''DELI TOMATE SALSA'',''123-20200324-3-144'',''528218''
''DELI TOMATE SALSA'',''123-20200112-7-328'',''528218''
''CRISTALINA AGUA 1'',''90-20200308-5-136'',''414949''
''Queso TORITO'',''108-20200206-12-79'',''985035''
''LA CONDESA 376G'',''104-20200316-10-76'',''519849''
''Te RIKA de Manzani'',''108-20200322-11-80'',''547897''
''CAMELIA LENTEJA1LB'',''290-20191126-9-167'',''413808''
''CAMELIA LENTEJA1LB'',''123-20200208-3-67'',''466902''
''Aceite GIROL 750'',''123-20191124-10-333'',''528218''
''SARDINA SAL/TO PIC'',''108-20200314-18-221'',''547897''
''Crema/Maiz CORONA'',''50-20191119-1-370'',''422110''
''CHORIZ PUERC AH1LB'',''108-20200314-18-221'',''547897''
''CHORIZ PUERC AH1LB'',''50-20200322-17-140'',''419987''
''CHORIZ PUERC AH1LB'',''20-20200326-6-35'',''740827''
''CHORIZ PUERC AH1LB'',''169-20191114-2-518'',''519849''
''CHORIZ PUERC AH1LB'',''108-20191202-18-404'',''547897''
''CHORIZ PUERC AH1LB'',''169-20191101-2-401'',''519849''
''CHORIZ PUERC AH1LB'',''20-20200224-7-236'',''740827''
''MORTADELA AMERI'',''108-20191125-18-438'',''985035''
''CHORIZOS FRESCO'',''123-20200227-10-284'',''466902''
''CHORIZOS FRESCO'',''50-20200224-10-295'',''419987''
''CHORIZOS FRESCO'',''50-20191110-8-385'',''419987''
''CHORIZOS FRESCO'',''50-20191019-8-489'',''419987''
''BABILLA'',''108-20191002-9-106'',''547897''
''BISTEC DE CINTA'',''104-20191107-6-328'',''519849''
''LOMO REDONDO'',''193-20200219-10-76'',''429188''
''PATA DE RES'',''78-20191027-11-40'',''702764''
''RINCON'',''104-20200322-6-54'',''519849''
''ALAS FRESCA SUELTA'',''123-20200227-8-108'',''1226904''
''ALAS FRESCA SUELTA'',''193-20200219-10-76'',''429188''
''COSTILLA CERDO AHU'',''108-20191219-8-148'',''547897''
''COSTILLA CERDO AHU'',''108-20191016-12-46'',''547897''
''SALCHICHA JUMBO'',''108-20200301-16-229'',''547897''
''Cebolla Amarll Nac'',''169-20200313-3-212'',''519849''
